Year,Dis Mag Scale,Dis Mag Value,Country,Longitude,Latitude,Disaster Type
1998.0,3,47350.38030731904,136,2376,1242,3
1998.0,3,47350.38030731904,136,2376,1242,3
1998.0,0,405.0,136,2376,1242,5
1998.0,0,47350.38030731904,140,2376,1242,5
1998.0,0,47350.38030731904,148,2376,1242,10
1998.0,3,47350.38030731904,148,2376,1242,3
1998.0,0,202.0,148,2376,1242,5
1998.0,1,47350.38030731904,148,2376,1242,12
1998.0,0,47350.38030731904,154,2376,1242,10
1998.0,0,47350.38030731904,154,2376,1242,10
1998.0,3,47350.38030731904,154,2376,1242,3
1998.0,1,108.0,155,2376,1242,12
1998.0,1,280.0,155,2376,1242,12
1998.0,1,235.0,155,2376,1242,12
1998.0,0,200.0,155,2376,1242,14
1998.0,3,47350.38030731904,155,2376,1242,3
1994.0,1,47350.38030731904,198,2376,1242,12
1994.0,1,47350.38030731904,213,2376,1242,12
1994.0,1,160.0,195,2376,1242,12
1994.0,0,72990.0,213,2376,1242,5
1994.0,0,17600.0,218,2376,1242,10
1994.0,2,8.0,161,1238,2086,2
1994.0,0,47350.38030731904,161,2376,1242,5
1994.0,1,47350.38030731904,198,2376,1242,12
1994.0,0,47350.38030731904,155,2376,1242,5
1994.0,0,47350.38030731904,152,1277,335,13
1994.0,0,47350.38030731904,158,2376,1242,1
1994.0,1,47350.38030731904,160,2376,1242,12
1994.0,0,47350.38030731904,160,2376,1242,5
1994.0,4,60.0,160,2376,1242,4
1994.0,1,47350.38030731904,161,2376,1242,12
1994.0,0,350.0,161,2376,1242,5
1994.0,0,47350.38030731904,161,2376,1242,5
1994.0,0,25000.0,161,2376,1242,5
1994.0,0,47350.38030731904,161,2376,1242,5
1994.0,1,47350.38030731904,161,2376,1242,12
1994.0,4,-30.0,161,2376,1242,4
1994.0,0,47350.38030731904,189,2376,1242,5
1994.0,0,47350.38030731904,173,2376,1242,5
1994.0,0,47350.38030731904,59,2376,1242,1
1994.0,0,47350.38030731904,183,2376,1242,5
1994.0,1,47350.38030731904,183,2376,1242,12
1994.0,0,13.0,200,2376,1242,5
1994.0,0,47350.38030731904,198,2376,1242,5
1994.0,1,47350.38030731904,198,2376,1242,12
1994.0,0,47350.38030731904,198,2376,1242,10
1994.0,0,7554.0,198,2376,1242,5
1994.0,0,667.0,198,2376,1242,5
1994.0,0,47350.38030731904,196,2376,1242,5
1994.0,1,47350.38030731904,205,2376,1242,12
1994.0,1,47350.38030731904,195,2376,1242,12
1994.0,1,47350.38030731904,195,2376,1242,12
1994.0,1,174.0,195,2376,1242,12
1994.0,1,47350.38030731904,195,2376,1242,12
1994.0,1,47350.38030731904,197,2376,1242,12
1994.0,3,47350.38030731904,210,2376,1242,3
1994.0,1,47350.38030731904,213,2376,1242,12
1994.0,1,47350.38030731904,213,2376,1242,12
1994.0,1,47350.38030731904,213,2376,1242,12
1994.0,2,5.0,213,861,1431,2
1994.0,1,47350.38030731904,213,2376,1242,12
1994.0,0,47350.38030731904,213,2376,1242,14
1994.0,0,607.0,213,2376,1242,14
1994.0,0,10000.0,213,2376,1242,14
1994.0,1,47350.38030731904,213,2376,1242,12
1994.0,1,47350.38030731904,213,2376,1242,12
1994.0,0,47350.38030731904,217,2376,1242,10
1994.0,0,47350.38030731904,217,2376,1242,5
1994.0,0,65260.0,218,2376,1242,5
1994.0,1,47350.38030731904,218,2376,1242,12
1994.0,2,7.0,216,995,1900,2
1994.0,1,47350.38030731904,184,2376,1242,12
1994.0,0,47350.38030731904,184,2376,1242,5
1994.0,0,47350.38030731904,43,2376,1242,5
1995.0,1,47350.38030731904,213,2376,1242,12
1995.0,1,47350.38030731904,155,2376,1242,12
1995.0,0,47350.38030731904,205,2376,1242,10
1995.0,1,47350.38030731904,213,2376,1242,12
1995.0,1,200.0,213,2376,1242,12
1995.0,1,135.0,213,2376,1242,12
1995.0,1,47350.38030731904,213,2376,1242,12
1995.0,1,47350.38030731904,213,2376,1242,12
1995.0,1,47350.38030731904,218,2376,1242,12
1995.0,0,47350.38030731904,155,2376,1242,5
1995.0,0,47350.38030731904,155,2376,1242,9
1995.0,0,47350.38030731904,155,2376,1242,5
1995.0,0,47350.38030731904,155,2376,1242,5
1995.0,0,47350.38030731904,155,2376,1242,5
1995.0,1,140.0,155,2376,1242,12
1995.0,1,241.0,158,2376,1242,12
1995.0,1,47350.38030731904,158,2376,1242,12
1995.0,0,120700.0,103,2376,1242,5
1995.0,0,47350.38030731904,103,2376,1242,5
1995.0,0,47350.38030731904,153,2376,1242,5
1995.0,0,47350.38030731904,153,2376,1242,5
1995.0,0,187000.0,160,2376,1242,5
1995.0,1,47350.38030731904,161,2376,1242,12
1995.0,1,47350.38030731904,161,2376,1242,12
1995.0,2,8.0,161,1211,2197,2
1995.0,4,47350.38030731904,161,2376,1242,4
1995.0,4,47350.38030731904,161,2376,1242,4
1995.0,3,47350.38030731904,161,2376,1242,3
1995.0,1,47350.38030731904,161,2376,1242,12
1995.0,0,47350.38030731904,161,2376,1242,10
1995.0,3,47350.38030731904,173,2376,1242,3
1995.0,3,47350.38030731904,59,2376,1242,3
1995.0,0,10.0,59,2376,1242,5
1995.0,0,47350.38030731904,183,2376,1242,5
1995.0,0,47350.38030731904,38,2376,1242,5
1995.0,0,47350.38030731904,200,2376,1242,5
1995.0,0,47350.38030731904,200,2376,1242,5
1995.0,2,7.0,198,2419,940,2
1995.0,0,444500.0,198,2376,1242,5
1995.0,1,47350.38030731904,198,2376,1242,12
1995.0,0,1000.0,196,2376,1242,9
1995.0,2,6.0,205,1555,1695,2
1995.0,0,47350.38030731904,205,2376,1242,5
1995.0,0,14860.0,205,2376,1242,5
1995.0,0,47350.38030731904,197,2376,1242,5
1995.0,0,47350.38030731904,197,2376,1242,5
1995.0,0,47350.38030731904,210,2376,1242,5
1995.0,3,47350.38030731904,210,2376,1242,3
1995.0,1,129.0,213,2376,1242,12
1995.0,0,19340.0,213,2376,1242,5
1995.0,0,111700.0,213,2376,1242,5
1995.0,0,50390.0,213,2376,1242,5
1995.0,0,472100.0,213,2376,1242,5
1995.0,1,47350.38030731904,213,2376,1242,12
1995.0,4,47350.38030731904,213,2376,1242,4
1995.0,4,47350.38030731904,213,2376,1242,4
1995.0,0,47350.38030731904,213,2376,1242,5
1995.0,1,113.0,213,2376,1242,12
1995.0,0,47350.38030731904,213,2376,1242,5
1995.0,1,113.0,213,2376,1242,12
1995.0,3,47350.38030731904,217,2376,1242,3
1995.0,1,47350.38030731904,219,2376,1242,12
1995.0,1,47350.38030731904,220,2376,1242,12
1995.0,1,97.0,220,2376,1242,12
1995.0,0,123000.0,218,2376,1242,5
1995.0,0,26830.0,184,2376,1242,5
1995.0,0,47350.38030731904,184,2376,1242,1
1995.0,3,47350.38030731904,43,2376,1242,3
1995.0,0,47350.38030731904,226,2376,1242,1
1996.0,1,130.0,158,2376,1242,12
1996.0,0,47350.38030731904,197,2376,1242,1
1996.0,0,47350.38030731904,162,2376,1242,1
1996.0,0,2500.0,103,2376,1242,5
1996.0,2,47350.38030731904,205,1637,1921,2
1996.0,1,47350.38030731904,218,2376,1242,12
1996.0,0,47350.38030731904,183,2376,1242,5
1996.0,0,47350.38030731904,213,2376,1242,5
1996.0,1,47350.38030731904,198,2376,1242,12
1996.0,1,193.0,213,2376,1242,12
1996.0,0,47350.38030731904,155,2376,1242,5
1996.0,1,101.0,155,2376,1242,12
1996.0,0,47350.38030731904,152,1276,1854,13
1996.0,0,47350.38030731904,152,1225,330,13
1996.0,0,47350.38030731904,152,2376,1242,10
1996.0,3,47350.38030731904,103,2376,1242,3
1996.0,0,47350.38030731904,157,2376,1242,5
1996.0,0,47350.38030731904,157,2376,1242,5
1996.0,4,40.0,160,2376,1242,4
1996.0,3,47350.38030731904,160,2376,1242,3
1996.0,0,524900.0,161,2376,1242,5
1996.0,0,614000.0,161,2376,1242,5
1996.0,0,47350.38030731904,161,2376,1242,10
1996.0,0,80000.0,161,2376,1242,14
1996.0,3,47350.38030731904,162,2376,1242,3
1996.0,0,47350.38030731904,189,2376,1242,5
1996.0,0,47350.38030731904,189,2376,1242,5
1996.0,0,47350.38030731904,189,2376,1242,5
1996.0,3,47350.38030731904,189,2376,1242,3
1996.0,0,47350.38030731904,189,2376,1242,1
1996.0,3,47350.38030731904,177,2376,1242,3
1996.0,3,47350.38030731904,177,2376,1242,3
1996.0,3,47350.38030731904,177,2376,1242,3
1996.0,0,47350.38030731904,177,2376,1242,5
1996.0,1,126.0,59,2376,1242,12
1996.0,3,47350.38030731904,183,2376,1242,3
1996.0,3,47350.38030731904,191,2376,1242,3
1996.0,3,47350.38030731904,38,2376,1242,3
1996.0,3,47350.38030731904,200,2376,1242,3
1996.0,3,47350.38030731904,200,2376,1242,3
1996.0,0,7000.0,198,2376,1242,5
1996.0,0,47350.38030731904,196,2376,1242,5
1996.0,3,47350.38030731904,196,2376,1242,3
1996.0,0,47350.38030731904,203,2376,1242,5
1996.0,0,15.0,205,2376,1242,14
1996.0,1,47350.38030731904,195,2376,1242,12
1996.0,1,185.0,195,2376,1242,12
1996.0,3,47350.38030731904,209,2376,1242,3
1996.0,0,47350.38030731904,210,2376,1242,5
1996.0,1,47350.38030731904,213,2376,1242,12
1996.0,1,47350.38030731904,213,2376,1242,12
1996.0,1,47350.38030731904,213,2376,1242,12
1996.0,1,47350.38030731904,213,2376,1242,12
1996.0,1,47350.38030731904,213,2376,1242,12
1996.0,1,47350.38030731904,213,2376,1242,12
1996.0,1,146.0,213,2376,1242,12
1996.0,0,136100.0,213,2376,1242,5
1996.0,0,482600.0,213,2376,1242,5
1996.0,0,53520.0,213,2376,1242,5
1996.0,0,81.0,213,2376,1242,14
1996.0,0,1000.0,213,2376,1242,14
1996.0,1,47350.38030731904,213,2376,1242,12
1996.0,0,47350.38030731904,217,2376,1242,5
1996.0,0,200.0,217,2376,1242,5
1996.0,1,47350.38030731904,219,2376,1242,12
1996.0,0,22610.0,218,2376,1242,5
1996.0,1,102.0,218,2376,1242,12
1996.0,1,47350.38030731904,218,2376,1242,12
1996.0,1,101.0,218,2376,1242,12
1996.0,3,47350.38030731904,218,2376,1242,3
1996.0,0,47350.38030731904,218,2376,1242,5
1996.0,0,191000.0,222,2376,1242,5
1996.0,0,19290.0,222,2376,1242,5
1996.0,0,47350.38030731904,184,2376,1242,5
1996.0,0,582300.0,184,2376,1242,5
1996.0,0,47350.38030731904,184,2376,1242,10
1996.0,4,47350.38030731904,184,2376,1242,4
1996.0,3,47350.38030731904,43,2376,1242,3
1996.0,3,47350.38030731904,43,2376,1242,3
1996.0,3,47350.38030731904,227,2376,1242,3
1997.0,1,47350.38030731904,218,2376,1242,12
1997.0,1,47350.38030731904,157,2376,1242,12
1997.0,1,47350.38030731904,213,2376,1242,12
1997.0,0,47350.38030731904,213,2376,1242,5
1997.0,0,20.0,209,2376,1242,5
1997.0,0,156700.0,213,2376,1242,5
1997.0,2,7.0,217,1978,567,2
1997.0,2,8.0,216,1300,73,2
1997.0,0,452800.0,152,2376,1242,1
1997.0,1,47350.38030731904,198,2376,1242,12
1997.0,1,47350.38030731904,213,2376,1242,12
1997.0,0,47350.38030731904,182,2376,1242,1
1997.0,0,47350.38030731904,218,2376,1242,1
1997.0,0,47350.38030731904,38,2376,1242,1
1997.0,1,130.0,152,2376,1242,12
1997.0,0,47350.38030731904,152,2376,1242,14
1997.0,0,34950.0,156,2376,1242,5
1997.0,4,-37.0,156,2376,1242,4
1997.0,0,9.0,103,2376,1242,5
1997.0,1,47350.38030731904,103,2376,1242,12
1997.0,0,47350.38030731904,157,2376,1242,1
1997.0,1,47350.38030731904,153,2376,1242,12
1997.0,0,47350.38030731904,153,2376,1242,5
1997.0,0,2951.0,160,2376,1242,5
1997.0,1,47350.38030731904,160,2376,1242,12
1997.0,0,12910.0,161,2376,1242,5
1997.0,4,-28.0,161,2376,1242,4
1997.0,0,72.0,161,2376,1242,14
1997.0,0,100.0,161,2376,1242,14
1997.0,3,47350.38030731904,161,2376,1242,3
1997.0,0,47350.38030731904,189,2376,1242,5
1997.0,3,47350.38030731904,177,2376,1242,3
1997.0,3,47350.38030731904,177,2376,1242,3
1997.0,1,47350.38030731904,59,2376,1242,12
1997.0,0,47350.38030731904,183,2376,1242,5
1997.0,0,600.0,183,2376,1242,5
1997.0,3,47350.38030731904,183,2376,1242,3
1997.0,3,47350.38030731904,183,2376,1242,3
1997.0,0,47350.38030731904,180,2376,1242,5
1997.0,0,47350.38030731904,176,2376,1242,5
1997.0,3,1650000.0,38,2376,1242,3
1997.0,0,47350.38030731904,198,2376,1242,5
1997.0,1,47350.38030731904,198,2376,1242,12
1997.0,0,47350.38030731904,196,2376,1242,10
1997.0,3,47350.38030731904,196,2376,1242,3
1997.0,1,93.0,202,2376,1242,12
1997.0,2,7.0,203,1970,581,2
1997.0,0,47350.38030731904,203,2376,1242,13
1997.0,1,180.0,195,2376,1242,12
1997.0,0,47350.38030731904,195,2376,1242,5
1997.0,0,47350.38030731904,197,2376,1242,5
1997.0,0,50.0,197,2376,1242,14
1997.0,3,47350.38030731904,197,2376,1242,3
1997.0,3,47350.38030731904,197,2376,1242,3
1997.0,0,47350.38030731904,197,2376,1242,5
1997.0,0,47350.38030731904,209,2376,1242,10
1997.0,3,47350.38030731904,209,2376,1242,3
1997.0,3,47350.38030731904,209,2376,1242,3
1997.0,0,47350.38030731904,210,2376,1242,5
1997.0,1,47350.38030731904,210,2376,1242,12
1997.0,3,47350.38030731904,210,2376,1242,3
1997.0,1,47350.38030731904,214,2376,1242,12
1997.0,1,47350.38030731904,213,2376,1242,12
1997.0,1,47350.38030731904,213,2376,1242,12
1997.0,1,47350.38030731904,213,2376,1242,12
1997.0,1,47350.38030731904,213,2376,1242,12
1997.0,1,47350.38030731904,213,2376,1242,12
1997.0,1,47350.38030731904,213,2376,1242,12
1997.0,1,47350.38030731904,213,2376,1242,12
1997.0,1,47350.38030731904,213,2376,1242,12
1997.0,1,47350.38030731904,213,2376,1242,12
1997.0,1,47350.38030731904,213,2376,1242,12
1997.0,1,47350.38030731904,213,2376,1242,12
1997.0,1,47350.38030731904,213,2376,1242,12
1997.0,1,47350.38030731904,213,2376,1242,12
1997.0,1,47350.38030731904,213,2376,1242,12
1997.0,0,47350.38030731904,213,2376,1242,5
1997.0,0,47350.38030731904,213,2376,1242,5
1997.0,0,47350.38030731904,213,2376,1242,5
1997.0,0,15180.0,213,2376,1242,5
1997.0,1,47350.38030731904,213,2376,1242,12
1997.0,0,57.0,213,2376,1242,14
1997.0,0,5.0,213,2376,1242,14
1997.0,0,47350.38030731904,213,2376,1242,5
1997.0,0,47350.38030731904,213,2376,1242,5
1997.0,1,47350.38030731904,213,2376,1242,12
1997.0,1,130.0,213,2376,1242,12
1997.0,1,47350.38030731904,213,2376,1242,12
1997.0,1,47350.38030731904,213,2376,1242,12
1997.0,1,47350.38030731904,213,2376,1242,12
1997.0,1,47350.38030731904,213,2376,1242,12
1997.0,0,47350.38030731904,217,2376,1242,5
1997.0,1,47350.38030731904,218,2376,1242,12
1997.0,1,102.0,218,2376,1242,12
1997.0,2,5.0,184,1475,1113,2
1997.0,0,47350.38030731904,184,2376,1242,5
1997.0,3,47350.38030731904,43,2376,1242,3
1997.0,3,47350.38030731904,43,2376,1242,3
1997.0,3,47350.38030731904,43,2376,1242,3
1997.0,0,47350.38030731904,43,2376,1242,5
1998.0,1,47350.38030731904,213,2376,1242,12
1998.0,0,1030.0,160,2376,1242,5
1998.0,0,500.0,196,2376,1242,5
1998.0,2,6.0,40,575,1137,2
1998.0,1,47350.38030731904,213,2376,1242,12
1998.0,1,47350.38030731904,213,2376,1242,12
1998.0,1,418.0,213,2376,1242,12
1998.0,1,129.0,213,2376,1242,12
1998.0,1,180.0,213,2376,1242,12
1998.0,0,47350.38030731904,213,2376,1242,5
1998.0,1,47350.38030731904,213,2376,1242,12
1998.0,4,38.0,213,2376,1242,4
1998.0,1,47350.38030731904,213,2376,1242,12
1998.0,1,97.0,213,2376,1242,12
1998.0,1,47350.38030731904,213,2376,1242,12
1998.0,1,47350.38030731904,218,2376,1242,12
1998.0,0,47350.38030731904,29,2376,1242,1
1998.0,2,7.0,152,1197,174,2
1998.0,3,47350.38030731904,152,2376,1242,3
1998.0,0,47350.38030731904,156,2376,1242,5
1998.0,0,430.0,103,2376,1242,5
1998.0,0,47350.38030731904,153,2376,1242,5
1998.0,0,47350.38030731904,68,2376,1242,10
1998.0,4,39.0,160,2376,1242,4
1998.0,0,47350.38030731904,161,2376,1242,5
1998.0,0,47350.38030731904,161,2376,1242,5
1998.0,0,5000.0,161,2376,1242,14
1998.0,0,47350.38030731904,161,2376,1242,5
1998.0,1,108.0,161,2376,1242,12
1998.0,3,47350.38030731904,162,2376,1242,3
1998.0,0,1700.0,189,2376,1242,5
1998.0,3,47350.38030731904,189,2376,1242,3
1998.0,3,47350.38030731904,189,2376,1242,3
1998.0,3,47350.38030731904,189,2376,1242,3
1998.0,3,47350.38030731904,173,2376,1242,3
1998.0,0,4.0,173,2376,1242,5
1998.0,3,47350.38030731904,177,2376,1242,3
1998.0,1,270.0,59,2376,1242,12
1998.0,3,47350.38030731904,183,2376,1242,3
1998.0,0,47350.38030731904,180,2376,1242,5
1998.0,2,6.0,181,1092,2108,2
1998.0,0,47350.38030731904,38,2376,1242,5
1998.0,3,47350.38030731904,200,2376,1242,3
1998.0,0,47350.38030731904,196,2376,1242,10
1998.0,0,47350.38030731904,196,2376,1242,5
1998.0,1,47350.38030731904,202,2376,1242,12
1998.0,2,6.0,205,1635,1254,2
1998.0,2,5.0,205,1636,1611,2
1998.0,0,47350.38030731904,205,2376,1242,5
1998.0,0,47350.38030731904,205,2376,1242,5
1998.0,0,47350.38030731904,205,2376,1242,5
1998.0,1,280.0,195,2376,1242,12
1998.0,3,47350.38030731904,195,2376,1242,3
1998.0,0,47350.38030731904,197,2376,1242,5
1998.0,0,12.0,197,2376,1242,5
1998.0,3,47350.38030731904,197,2376,1242,3
1998.0,3,47350.38030731904,197,2376,1242,3
1998.0,0,47350.38030731904,209,2376,1242,5
1998.0,3,47350.38030731904,209,2376,1242,3
1998.0,0,1000.0,210,2376,1242,5
1998.0,0,47350.38030731904,214,2376,1242,5
1998.0,1,97.0,213,2376,1242,12
1998.0,1,47350.38030731904,213,2376,1242,12
1998.0,0,47350.38030731904,213,2376,1242,5
1998.0,0,47350.38030731904,213,2376,1242,5
1998.0,0,47350.38030731904,213,2376,1242,5
1998.0,0,1052.0,213,2376,1242,14
1998.0,0,24.0,213,2376,1242,14
1998.0,0,85.0,213,2376,1242,14
1998.0,0,137.0,213,2376,1242,14
1998.0,0,47350.38030731904,213,2376,1242,5
1998.0,1,97.0,213,2376,1242,12
1998.0,1,47350.38030731904,213,2376,1242,12
1998.0,3,47350.38030731904,215,2376,1242,3
1998.0,1,47350.38030731904,218,2376,1242,12
1998.0,0,110.0,218,2376,1242,5
1998.0,3,47350.38030731904,218,2376,1242,3
1998.0,3,47350.38030731904,218,2376,1242,3
1998.0,1,157.0,216,2376,1242,12
1998.0,0,47350.38030731904,222,2376,1242,5
1998.0,0,47350.38030731904,222,2376,1242,5
1998.0,3,47350.38030731904,43,2376,1242,3
1998.0,3,47350.38030731904,43,2376,1242,3
1998.0,3,47350.38030731904,43,2376,1242,3
1998.0,3,47350.38030731904,43,2376,1242,3
1998.0,3,11000.0,43,2376,1242,3
1998.0,0,47350.38030731904,226,2376,1242,5
1998.0,3,47350.38030731904,227,2376,1242,3
1998.0,2,6.0,0,2078,1587,2
1998.0,0,47350.38030731904,0,2376,1242,10
1998.0,2,5.0,1,1381,1980,2
1998.0,1,210.0,6,2376,1242,12
1998.0,1,47350.38030731904,18,2376,1242,12
1998.0,1,47350.38030731904,15,2376,1242,12
1998.0,1,47350.38030731904,15,2376,1242,12
1998.0,4,47350.38030731904,28,2376,1242,4
1998.0,1,270.0,19,2376,1242,12
1998.0,3,47350.38030731904,23,2376,1242,3
1998.0,3,47350.38030731904,26,2376,1242,3
1998.0,3,47350.38030731904,26,2376,1242,3
1998.0,0,47350.38030731904,26,2376,1242,1
1998.0,1,47350.38030731904,193,2376,1242,12
1998.0,2,5.0,40,667,1092,2
1998.0,2,5.0,40,2165,1845,2
1998.0,2,6.0,40,2197,1644,2
1998.0,2,6.0,40,2175,1819,2
1998.0,2,5.0,40,577,1131,2
1998.0,0,47350.38030731904,40,2376,1242,5
1999.0,1,47350.38030731904,40,2376,1242,12
1999.0,0,47350.38030731904,15,2376,1242,5
1999.0,1,47350.38030731904,9,2376,1242,12
1999.0,0,47350.38030731904,15,2376,1242,5
1999.0,1,170.0,9,2376,1242,12
1999.0,1,47350.38030731904,15,2376,1242,12
1999.0,1,234.0,40,2376,1242,12
1999.0,2,6.0,0,2035,1438,2
1999.0,0,160.0,0,2376,1242,14
1999.0,3,47350.38030731904,0,2376,1242,3
1999.0,3,47350.38030731904,0,2376,1242,3
1999.0,0,47350.38030731904,0,2376,1242,5
1999.0,3,47350.38030731904,4,2376,1242,3
1999.0,3,634000.0,4,2376,1242,3
1999.0,1,215.0,5,2376,1242,12
1999.0,0,372.0,7,2376,1242,14
1999.0,1,160.0,6,2376,1242,12
1999.0,1,215.0,6,2376,1242,12
1999.0,1,300.0,9,2376,1242,12
1999.0,0,1000.0,9,2376,1242,14
1999.0,1,300.0,9,2376,1242,12
1999.0,0,47350.38030731904,10,2376,1242,5
1999.0,0,47350.38030731904,10,2376,1242,10
1999.0,2,5.0,11,1814,1926,2
1999.0,1,47350.38030731904,30,2376,1242,12
1999.0,3,47350.38030731904,30,2376,1242,3
1999.0,3,47350.38030731904,30,2376,1242,3
1999.0,0,47350.38030731904,30,2376,1242,1
1999.0,1,47350.38030731904,18,2376,1242,12
1999.0,1,47350.38030731904,18,2376,1242,12
1999.0,0,47350.38030731904,20,2376,1242,5
1999.0,3,47350.38030731904,20,2376,1242,3
1999.0,0,47350.38030731904,29,2376,1242,5
1999.0,1,120.0,15,2376,1242,12
1999.0,1,47350.38030731904,15,2376,1242,12
1999.0,2,5.0,15,2336,933,2
1999.0,0,60.0,15,2376,1242,5
1999.0,1,150.0,15,2376,1242,12
1999.0,1,106.0,15,2376,1242,12
1999.0,0,47350.38030731904,15,2376,1242,5
1999.0,0,47350.38030731904,15,2376,1242,5
1999.0,1,47350.38030731904,15,2376,1242,12
1999.0,1,47350.38030731904,28,2376,1242,12
1999.0,1,47350.38030731904,13,2376,1242,12
1999.0,1,47350.38030731904,24,2376,1242,12
1999.0,0,2557.0,17,2376,1242,5
1999.0,0,47350.38030731904,23,2376,1242,5
1999.0,0,1416.0,23,2376,1242,14
1999.0,3,47350.38030731904,23,2376,1242,3
1999.0,0,1500.0,26,2376,1242,14
1999.0,0,47350.38030731904,26,2376,1242,10
1999.0,0,47350.38030731904,26,2376,1242,5
1999.0,3,47350.38030731904,26,2376,1242,3
1999.0,0,121.0,22,2376,1242,14
1999.0,0,47350.38030731904,37,2376,1242,5
1999.0,0,47350.38030731904,37,2376,1242,5
1999.0,3,47350.38030731904,37,2376,1242,3
1999.0,1,161.0,34,2376,1242,12
1999.0,0,80.0,34,2376,1242,14
1999.0,1,47350.38030731904,34,2376,1242,12
1999.0,0,47350.38030731904,193,2376,1242,5
1999.0,0,47350.38030731904,193,2376,1242,10
1999.0,1,210.0,193,2376,1242,12
1999.0,0,400.0,39,2376,1242,14
1999.0,1,47350.38030731904,40,2376,1242,12
1999.0,1,47350.38030731904,40,2376,1242,12
1999.0,1,47350.38030731904,40,2376,1242,12
1999.0,2,5.0,40,819,1948,2
1999.0,2,6.0,40,810,1840,2
1999.0,2,5.0,40,973,1898,2
1999.0,0,47350.38030731904,40,2376,1242,5
1999.0,0,41000.0,40,2376,1242,5
1999.0,0,47350.38030731904,40,2376,1242,10
1999.0,1,144.0,40,2376,1242,12
1999.0,1,140.0,40,2376,1242,12
1999.0,0,1.0,40,2376,1242,14
2000.0,0,76000.0,40,2376,1242,5
2000.0,0,47350.38030731904,0,2376,1242,1
2000.0,0,17000.0,15,2376,1242,5
2000.0,0,47350.38030731904,23,2376,1242,5
2000.0,0,350000.0,26,2376,1242,5
2000.0,0,578300.0,26,2376,1242,5
2000.0,0,47350.38030731904,22,2376,1242,5
2000.0,0,11170.0,40,2376,1242,5
2000.0,0,47350.38030731904,40,2376,1242,5
2000.0,1,47350.38030731904,10,2376,1242,12
2000.0,0,47350.38030731904,39,2376,1242,5
2000.0,0,1720.0,8,2376,1242,1
2000.0,0,47350.38030731904,24,2376,1242,1
2000.0,1,120.0,9,2376,1242,12
2000.0,1,70.0,15,2376,1242,12
2000.0,1,160.0,40,2376,1242,12
2000.0,3,47350.38030731904,0,2376,1242,3
2000.0,3,47350.38030731904,0,2376,1242,3
2000.0,3,47350.38030731904,0,2376,1242,3
2000.0,3,47350.38030731904,0,2376,1242,3
2000.0,0,47000.0,4,2376,1242,5
2000.0,0,47350.38030731904,4,2376,1242,10
2000.0,3,47350.38030731904,4,2376,1242,3
2000.0,0,47350.38030731904,4,2376,1242,5
2000.0,0,47350.38030731904,4,2376,1242,5
2000.0,0,47350.38030731904,4,2376,1242,5
2000.0,1,96.0,7,2376,1242,12
2000.0,1,47350.38030731904,7,2376,1242,12
2000.0,0,47350.38030731904,7,2376,1242,5
2000.0,4,47350.38030731904,7,2376,1242,4
2000.0,0,20500.0,7,2376,1242,14
2000.0,0,47350.38030731904,7,2376,1242,5
2000.0,0,47350.38030731904,7,2376,1242,5
2000.0,0,47350.38030731904,7,2376,1242,5
2000.0,0,112000.0,9,2376,1242,5
2000.0,1,130.0,9,2376,1242,12
2000.0,1,280.0,9,2376,1242,12
2000.0,0,47350.38030731904,9,2376,1242,14
2000.0,0,47350.38030731904,9,2376,1242,9
2000.0,0,47350.38030731904,10,2376,1242,10
2000.0,2,7.0,11,1847,1883,2
2000.0,0,47350.38030731904,11,2376,1242,10
2000.0,0,47350.38030731904,11,2376,1242,1
2000.0,3,47350.38030731904,30,2376,1242,3
2000.0,3,47350.38030731904,30,2376,1242,3
2000.0,3,47350.38030731904,30,2376,1242,3
2000.0,0,47350.38030731904,30,2376,1242,5
2000.0,3,47350.38030731904,20,2376,1242,3
2000.0,3,47350.38030731904,20,2376,1242,3
2000.0,3,47350.38030731904,20,2376,1242,3
2000.0,1,47350.38030731904,15,2376,1242,12
2000.0,1,47350.38030731904,15,2376,1242,12
2000.0,2,4.0,15,2335,931,2
2000.0,0,47350.38030731904,15,2376,1242,5
2000.0,0,162.0,15,2376,1242,5
2000.0,1,120.0,15,2376,1242,12
2000.0,1,80.0,15,2376,1242,12
2000.0,1,100.0,15,2376,1242,12
2000.0,4,6.0,15,2376,1242,4
2000.0,3,47350.38030731904,15,2376,1242,3
2000.0,3,47350.38030731904,15,2376,1242,3
2000.0,1,47350.38030731904,15,2376,1242,12
2000.0,3,47350.38030731904,15,2376,1242,3
2000.0,4,47350.38030731904,28,2376,1242,4
2000.0,4,43.0,28,2376,1242,4
2000.0,0,36.0,28,2376,1242,14
2000.0,0,47350.38030731904,28,2376,1242,1
2000.0,3,47350.38030731904,24,2376,1242,3
2000.0,0,47350.38030731904,24,2376,1242,10
2000.0,4,47350.38030731904,17,2376,1242,4
2000.0,1,215.0,19,2376,1242,12
2000.0,0,750.0,23,2376,1242,5
2000.0,4,-9.0,23,2376,1242,4
2000.0,0,47350.38030731904,23,2376,1242,1
2000.0,0,3000.0,26,2376,1242,5
2000.0,0,10250.0,26,2376,1242,5
2000.0,4,-5.0,26,2376,1242,4
2000.0,0,47350.38030731904,26,2376,1242,10
2000.0,0,47350.38030731904,25,2376,1242,5
2000.0,3,45600.0,37,2376,1242,3
2000.0,3,47350.38030731904,37,2376,1242,3
