Classification Key,Disaster Subgroup,Disaster Type,Disaster Subtype,ISO,Country,Subregion,Region,OFDA/BHA Response,Appeal,Declaration,Magnitude,Start Year,Start Month,End Year,End Month,Total Deaths,No. Injured,No. Affected,Total Affected,CPI,Entry Year,Entry Month
-0.125,0.0,4,-0.7142857142857143,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.6,0.2857142857142857,0.6,0.0,0.0,44.62542757264036,34.48177263969171,0.24239022478280933,0.16666666666666666,0.5
1.25,1.0,7,0.8571428571428571,0.0,0.0,-0.6666666666666666,-1.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.6,0.2857142857142857,0.6,1.4,0.0,-0.1448421896731027,0.058265895953757224,0.24239022478280933,0.16666666666666666,0.5
-0.125,0.0,4,-0.7142857142857143,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.2,-0.2,-6.0,1.002317976218817,0.9414258188824662,0.24239022478280933,0.16666666666666666,0.5
-1.0,-3.0,2,-1.5714285714285714,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4,0.2857142857142857,0.6,0.0,2182.0,0.0,-0.1148747591522158,0.24239022478280933,0.16666666666666666,0.5
-0.125,0.0,4,-0.7142857142857143,0.0,0.0,-0.4444444444444444,-2.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.6,0.2857142857142857,0.6,0.0,0.0,1.2730074801719062,1.1484393063583815,0.24239022478280933,0.16666666666666666,0.5
1.25,1.0,7,0.8571428571428571,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8,0.2857142857142857,0.8,0.0,0.0,-0.2806630664945935,-0.046165703275529865,0.24239022478280933,0.16666666666666666,0.6666666666666666
1.25,1.0,7,0.8571428571428571,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8,0.2857142857142857,0.8,-0.26666666666666666,30.0,5.031887835010211,4.0411175337186895,0.24239022478280933,0.16666666666666666,0.6666666666666666
-0.25,0.0,4,-0.8571428571428571,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.6,0.2857142857142857,0.6,3.066666666666667,0.0,2.776559622107228,2.304508670520231,0.24239022478280933,0.16666666666666666,0.6666666666666666
0.75,1.0,7,0.0,1.5,1.5,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.6,0.2857142857142857,0.8,-0.4,0.0,0.0,0.0,0.24239022478280933,0.16666666666666666,0.6666666666666666
0.0,0.0,4,0.2857142857142857,-2.75,-2.75,-0.6666666666666666,-1.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.6,0.2857142857142857,0.6,-0.6,0.0,-0.21200085201288044,0.006628131021194605,0.24239022478280933,0.16666666666666666,0.6666666666666666
1.25,1.0,7,0.8571428571428571,-2.5,-2.5,-0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.6,0.2857142857142857,0.6,0.5333333333333333,0.0,2.1500795629675107,2.8170327552986514,0.24239022478280933,0.16666666666666666,0.6666666666666666
1.25,1.0,7,0.8571428571428571,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.6,0.2857142857142857,0.6,-0.6666666666666666,0.0,-0.30572226886018217,-0.06543352601156069,0.24239022478280933,0.16666666666666666,0.6666666666666666
0.875,1.0,7,0.42857142857142855,-2.5,-2.5,-0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.6,0.2857142857142857,0.6,0.13333333333333333,0.0,0.25560386412900477,0.40084778420038536,0.24239022478280933,0.16666666666666666,0.6666666666666666
-0.25,0.0,4,-0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.6,0.2857142857142857,0.6,0.26666666666666666,0.0,0.0,0.0,0.24239022478280933,0.16666666666666666,0.6666666666666666
1.25,1.0,7,0.8571428571428571,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8,0.2857142857142857,0.8,0.0,0.0,0.0,0.0,0.24239022478280933,0.16666666666666666,0.6666666666666666
1.25,1.0,7,0.8571428571428571,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8,0.2857142857142857,0.8,0.4,0.0,0.270639385548358,0.3777263969171484,0.24239022478280933,0.16666666666666666,0.6666666666666666
-0.125,0.0,4,-0.7142857142857143,0.0,0.0,-0.6666666666666666,-1.0,0.0,0.0,0.0,392699.19,0.2857142857142857,0.6,0.2857142857142857,0.6,0.0,0.0,0.02004736189247096,0.1850481695568401,0.24239022478280933,0.16666666666666666,0.6666666666666666
-0.25,0.0,4,-0.8571428571428571,-1.0,-1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8,0.2857142857142857,0.8,-0.2,0.0,0.40595907832253697,0.48177263969171485,0.24239022478280933,0.16666666666666666,0.6666666666666666
-0.125,0.0,4,-0.7142857142857143,-1.25,-1.5,0.1111111111111111,0.0,0.0,0.0,1.0,93002.05,0.2857142857142857,0.8,0.2857142857142857,1.0,20.866666666666667,965.0,89.73199183070003,69.20238921001926,0.24239022478280933,0.16666666666666666,0.6666666666666666
-0.125,0.0,4,-0.7142857142857143,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8,0.2857142857142857,0.8,0.0,0.0,0.0,0.0,0.24239022478280933,0.16666666666666666,0.6666666666666666
-0.875,-3.0,2,1.0,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,0.2857142857142857,-1.2,0.2857142857142857,0.8,0.0,823.0,0.0,-0.16724470134874758,0.24239022478280933,0.16666666666666666,0.6666666666666666
0.125,0.0,5,-0.14285714285714285,-2.5,-2.5,-0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8,0.2857142857142857,0.8,1.7333333333333334,0.0,-0.4661011639999499,-0.188747591522158,0.24239022478280933,0.16666666666666666,0.6666666666666666
-0.125,0.0,4,-0.7142857142857143,0.0,0.0,-0.6666666666666666,-1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.6,0.2857142857142857,0.6,0.0,0.0,0.521231409204245,0.5704046242774566,0.24239022478280933,0.16666666666666666,0.6666666666666666
-0.5,-1.0,1,-0.42857142857142855,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-194.4,0.2857142857142857,0.8,0.2857142857142857,0.8,0.0,0.0,0.0947237849419253,0.44631984585741813,0.24239022478280933,0.16666666666666666,0.6666666666666666
-1.125,-2.0,9,0.14285714285714285,-3.25,-3.25,-1.1111111111111112,2.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8,0.2857142857142857,0.8,-0.6666666666666666,-5.0,-0.47482176642317475,-0.1902504816955684,0.24239022478280933,0.16666666666666666,0.8333333333333334
0.0,0.0,4,0.2857142857142857,0.5,0.5,-0.6666666666666666,-1.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.8,0.2857142857142857,-0.8,-0.2,20.0,-0.32176015837415894,-0.07564547206165703,0.24239022478280933,0.16666666666666666,0.8333333333333334
0.125,0.0,5,-0.14285714285714285,-1.5,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.2857142857142857,1.0,0.5333333333333333,0.0,0.0,-0.19626204238921002,0.24239022478280933,0.16666666666666666,0.8333333333333334
1.0,1.0,7,0.5714285714285714,0.0,0.0,-0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.2857142857142857,1.0,-0.6,0.0,0.30071042838706447,0.40084778420038536,0.24239022478280933,0.16666666666666666,0.8333333333333334
1.0,1.0,7,0.5714285714285714,0.0,0.0,-0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.2857142857142857,1.0,-0.7333333333333333,0.0,0.0,0.0,0.24239022478280933,0.16666666666666666,0.8333333333333334
-0.5,-1.0,1,-0.42857142857142855,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-192.8,0.2857142857142857,1.0,0.2857142857142857,1.0,-0.6666666666666666,-21.0,-0.0820939469496686,0.10705202312138729,0.24239022478280933,0.16666666666666666,0.8333333333333334
-1.125,1.0,3,0.14285714285714285,0.0,0.0,-0.8888888888888888,0.0,1.0,0.0,1.0,0.0,0.2857142857142857,0.8,0.35714285714285715,-0.6,0.0,0.0,47.88312388016689,36.986589595375726,0.24239022478280933,0.16666666666666666,0.8333333333333334
-0.25,0.0,4,-0.8571428571428571,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8,0.2857142857142857,1.0,-0.6666666666666666,0.0,0.521231409204245,0.5704046242774566,0.24239022478280933,0.16666666666666666,0.8333333333333334
0.5,1.0,7,-1.4285714285714286,1.5,1.5,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8,0.2857142857142857,1.0,0.4,0.0,-0.4661011639999499,-0.188747591522158,0.24239022478280933,0.16666666666666666,0.8333333333333334
-0.25,0.0,4,-0.8571428571428571,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8,0.2857142857142857,0.8,-0.5333333333333333,0.0,0.0,0.0,0.24239022478280933,0.16666666666666666,0.8333333333333334
-0.25,0.0,4,-0.8571428571428571,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8,0.2857142857142857,0.8,-0.6666666666666666,0.0,0.0,0.0,0.24239022478280933,0.16666666666666666,0.8333333333333334
-0.25,0.0,4,-0.8571428571428571,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8,0.2857142857142857,0.8,-0.7333333333333333,0.0,0.0,0.0,0.24239022478280933,0.16666666666666666,0.8333333333333334
0.0,0.0,4,0.2857142857142857,-2.5,-2.5,-0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8,0.2857142857142857,0.8,1.7333333333333334,0.0,31.54452393780306,24.423969171483623,0.24239022478280933,0.16666666666666666,0.8333333333333334
0.5,1.0,7,-1.4285714285714286,-2.5,-2.5,-0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8,0.2857142857142857,0.8,-0.5333333333333333,0.0,-0.3307814712257709,-0.08470134874759153,0.24239022478280933,0.16666666666666666,0.8333333333333334
-0.125,0.0,4,-0.7142857142857143,-2.25,-2.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.2857142857142857,1.0,0.4,0.0,0.0,0.0,0.24239022478280933,0.16666666666666666,0.8333333333333334
-0.125,0.0,4,-0.7142857142857143,-2.25,-2.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8,0.2857142857142857,1.0,1.2666666666666666,0.0,0.04811366854193031,0.2066281310211946,0.24239022478280933,0.16666666666666666,0.8333333333333334
-1.0,-3.0,2,-1.5714285714285714,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2,0.5,-1.2,35.333333333333336,32844.0,0.0,1.0667052023121388,0.24239022478280933,0.16666666666666666,0.8333333333333334
-1.0,-3.0,2,-1.5714285714285714,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.4,0.2857142857142857,0.8,1.8666666666666667,4798.0,0.0,-0.014065510597302504,0.24239022478280933,0.16666666666666666,0.8333333333333334
0.0,0.0,4,0.2857142857142857,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,11209.69,0.2857142857142857,0.8,0.2857142857142857,1.0,-0.7333333333333333,0.0,-0.4661011639999499,-0.188747591522158,0.24239022478280933,0.16666666666666666,0.8333333333333334
1.25,1.0,7,0.8571428571428571,0.75,0.75,0.0,0.0,0.0,0.0,0.0,-15.0,0.2857142857142857,1.0,0.2857142857142857,1.0,2.2666666666666666,-11.0,13.91422235030259,10.869094412331407,0.24239022478280933,0.16666666666666666,0.8333333333333334
-0.125,0.0,4,-0.7142857142857143,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.8,0.2857142857142857,-0.6,0.0,0.0,0.33559283807996393,0.42766859344894026,0.24239022478280933,0.16666666666666666,0.8333333333333334
-0.125,0.0,4,-0.7142857142857143,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4,0.2857142857142857,0.6,-0.26666666666666666,-26.0,-0.11527233088170803,0.08134874759152216,0.24239022478280933,0.16666666666666666,0.8333333333333334
-0.125,0.0,4,-0.7142857142857143,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8,0.2857142857142857,0.8,0.0,0.0,10.07379935096666,7.915298651252408,0.24239022478280933,0.16666666666666666,0.8333333333333334
-0.125,0.0,4,-0.7142857142857143,-2.25,-2.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8,0.2857142857142857,0.8,0.0,0.0,8.54017616619263,6.736107899807322,0.24239022478280933,0.16666666666666666,0.8333333333333334
-1.125,-1.0,8,0.14285714285714285,0.0,0.0,-0.6666666666666666,-1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8,0.35714285714285715,-0.8,0.0,0.0,6.036360902632469,4.810944123314066,0.24239022478280933,0.16666666666666666,0.8333333333333334
0.0,0.0,4,0.2857142857142857,0.0,0.0,-0.6666666666666666,-1.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.35714285714285715,-1.2,-0.4,0.0,3.3345278219794263,2.7335260115606936,0.24239022478280933,0.25,-1.0
0.0,0.0,4,0.2857142857142857,-2.75,-2.75,-0.6666666666666666,-1.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.2857142857142857,1.0,0.0,0.0,-0.030071042838706444,0.1465125240847784,0.24239022478280933,0.25,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,-0.6666666666666666,-1.0,1.0,0.0,1.0,573856.99,0.2857142857142857,0.8,0.35714285714285715,-1.2,0.0,0.0,6.357519640149854,5.0578805394990365,0.24239022478280933,0.25,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,-0.6666666666666666,-1.0,1.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.2857142857142857,1.0,-0.6666666666666666,0.0,0.6715866233977772,0.6860115606936417,0.24239022478280933,0.25,-1.0
1.125,1.0,7,0.7142857142857143,1.5,1.5,-0.3333333333333333,-1.0,0.0,0.0,1.0,0.0,0.2857142857142857,1.0,0.2857142857142857,1.0,2.533333333333333,25.0,0.0,-0.1979961464354528,0.24239022478280933,0.25,-1.0
-0.625,-2.0,9,-0.5714285714285714,-3.25,-3.25,-1.1111111111111112,2.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.2857142857142857,1.0,0.0,0.0,0.0,-0.18689788053949905,0.24239022478280933,0.25,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,-0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.2857142857142857,1.0,0.0,0.0,1.9245467416772124,1.649402697495183,0.24239022478280933,0.25,-1.0
0.0,0.0,4,0.2857142857142857,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,103569.52,0.2857142857142857,1.0,0.35714285714285715,-1.2,6.666666666666667,38.0,11.58366641189811,9.079036608863198,0.24239022478280933,0.25,-1.0
-0.125,0.0,4,-0.7142857142857143,1.5,1.5,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.35714285714285715,-1.2,1.2666666666666666,15.0,-0.2806630664945935,-0.044238921001926786,0.24239022478280933,0.25,-1.0
-0.5,-1.0,1,-0.42857142857142855,-3.5,-3.5,0.1111111111111111,0.0,0.0,0.0,0.0,-193.7,0.2857142857142857,1.0,0.2857142857142857,1.0,0.0,-23.0,0.0,-0.1846242774566474,0.24239022478280933,0.25,-1.0
-0.5,-1.0,1,-0.42857142857142855,0.25,0.25,0.1111111111111111,0.0,0.0,0.0,0.0,-193.7,0.2857142857142857,1.0,0.2857142857142857,1.0,-0.6,50.0,0.0,-0.19703275529865125,0.24239022478280933,0.25,-1.0
0.375,1.0,3,-0.2857142857142857,-0.75,-0.75,-0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2,0.2857142857142857,0.2,1.3333333333333333,11152.0,0.0,0.23078998073217727,0.24239022478280933,0.25,-1.0
-0.25,0.0,4,-0.8571428571428571,-3.25,-3.25,-1.1111111111111112,2.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.6,0.2857142857142857,-0.4,-0.4,0.0,0.0,0.0,0.24239022478280933,0.25,-1.0
0.25,1.0,3,-1.2857142857142858,0.0,0.0,-0.7777777777777778,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,-1.2,0.2857142857142857,-1.2,4.333333333333333,0.0,0.0,0.0,0.24239022478280933,0.25,-0.8333333333333334
-0.125,0.0,4,-0.7142857142857143,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8,0.35714285714285715,-1.0,2.6666666666666665,0.0,-0.2716918720477127,-0.03926782273603083,0.24239022478280933,0.25,-0.8333333333333334
-0.875,-3.0,2,1.0,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,13025674.0,0.2857142857142857,1.0,0.35714285714285715,0.6,24.8,4564.0,0.0,-0.023082851637764933,0.24239022478280933,0.25,-0.8333333333333334
-0.875,-3.0,2,1.0,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.35714285714285715,-1.0,4.866666666666666,430.0,0.0,-0.18238921001926783,0.24239022478280933,0.25,-0.8333333333333334
-0.875,-3.0,2,1.0,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.35714285714285715,-1.0,0.8,289.0,0.0,-0.18782273603082852,0.24239022478280933,0.25,-0.8333333333333334
-0.25,0.0,4,-0.8571428571428571,-3.5,-3.5,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.4,0.2857142857142857,-0.4,-0.3333333333333333,-25.0,0.0,-0.0843159922928709,0.24239022478280933,0.25,-0.5
-0.25,0.0,4,-0.8571428571428571,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.2,0.2857142857142857,0.2,0.0,0.0,-0.4560774830537144,-0.18104046242774566,0.24239022478280933,0.25,-0.5
0.75,1.0,7,0.0,-1.25,-1.5,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.4,0.2857142857142857,-0.4,0.7333333333333333,0.0,0.0,0.0,0.24239022478280933,0.25,-0.5
0.75,1.0,7,0.0,-3.0,-3.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.4,0.2857142857142857,-0.4,-0.4,15.0,1.5235995038277932,1.343044315992293,0.24239022478280933,0.25,-0.5
0.75,1.0,7,0.0,-1.25,-1.5,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.6,0.2857142857142857,0.6,1.1333333333333333,0.0,0.0,0.0,0.24239022478280933,0.25,-0.5
0.75,1.0,7,0.0,0.0,0.0,-0.4444444444444444,-2.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.6,0.2857142857142857,0.6,-0.4,0.0,0.0,0.0,0.24239022478280933,0.25,-0.5
0.75,1.0,7,0.0,0.0,0.0,-0.4444444444444444,-2.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8,0.2857142857142857,0.8,0.8666666666666667,0.0,-0.47612484494618534,-0.19510597302504817,0.24239022478280933,0.25,-0.5
-0.5,-1.0,1,-0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-193.5,0.2857142857142857,0.8,0.2857142857142857,0.8,0.0,-32.0,0.0,-0.12312138728323699,0.24239022478280933,0.25,-0.5
0.375,1.0,3,-0.2857142857142857,-0.75,-0.75,-0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.4,0.2857142857142857,-0.4,-0.6666666666666666,445.0,0.0,-0.1818111753371869,0.24239022478280933,0.25,-0.5
0.375,1.0,3,-0.2857142857142857,-0.75,-0.75,-0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,-0.4666666666666667,3165.0,0.0,-0.0769942196531792,0.24239022478280933,0.25,-0.5
-1.125,-2.0,9,0.14285714285714285,1.5,1.5,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4,0.2857142857142857,0.4,-0.6,0.0,0.0,-0.14539499036608863,0.24239022478280933,0.25,-0.5
-0.125,0.0,4,-0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4,0.2857142857142857,0.4,0.0,0.0,0.6214682186665998,0.64747591522158,0.24239022478280933,0.4166666666666667,-0.3333333333333333
1.25,1.0,7,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4,0.2857142857142857,0.4,0.0,0.0,-0.16539073561288545,0.04246628131021195,0.24239022478280933,0.4166666666666667,-0.3333333333333333
1.25,1.0,7,0.8571428571428571,1.25,1.25,0.0,0.0,0.0,0.0,0.0,-135.0,0.2857142857142857,0.4,0.2857142857142857,0.4,-0.6,0.0,-0.40896618260640766,-0.1448169556840077,0.24239022478280933,0.4166666666666667,-0.3333333333333333
1.25,1.0,7,0.8571428571428571,1.75,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4,0.2857142857142857,0.4,-0.06666666666666667,0.0,0.0,0.0,0.24239022478280933,0.4166666666666667,-0.3333333333333333
-0.625,-2.0,9,-0.5714285714285714,-2.0,-2.25,-0.6666666666666666,-1.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.6,-0.06666666666666667,0.0,5.482953477590808,4.3854335260115604,0.24239022478280933,0.6666666666666666,0.16666666666666666
-0.75,-2.0,0,-1.1428571428571428,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.6,0.42857142857142855,-0.8,0.0,0.0,129.23170991467342,99.53487475915222,0.24239022478280933,0.16666666666666666,-0.3333333333333333
-0.75,-2.0,0,-1.1428571428571428,1.5,1.5,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,0.2857142857142857,-1.2,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.24239022478280933,0.16666666666666666,-0.16666666666666666
-0.75,-2.0,0,-1.1428571428571428,0.0,0.0,-0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.2,0.2857142857142857,0.0,0.0,0.0,901.650148475774,693.4413102119461,0.24239022478280933,0.16666666666666666,0.0
-0.75,-2.0,0,-1.1428571428571428,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.24239022478280933,0.16666666666666666,0.16666666666666666
-0.75,-2.0,0,-1.1428571428571428,-2.5,-2.5,-0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.4,0.2857142857142857,0.6,0.0,0.0,0.0,0.0,0.24239022478280933,0.16666666666666666,0.16666666666666666
-0.75,-2.0,0,-1.1428571428571428,0.0,0.0,-0.6666666666666666,-1.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.2,0.2857142857142857,0.2,0.0,0.0,0.0,0.0,0.24239022478280933,0.16666666666666666,0.16666666666666666
-0.75,-2.0,0,-1.1428571428571428,0.75,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.2,0.35714285714285715,-0.6,0.0,0.0,8.624725914974126,6.80111753371869,0.24239022478280933,0.16666666666666666,0.16666666666666666
-0.75,-2.0,0,-1.1428571428571428,-2.0,-2.25,-0.6666666666666666,-1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.6,0.35714285714285715,-1.0,0.0,0.0,0.0,0.0,0.24239022478280933,0.16666666666666666,0.8333333333333334
-0.75,-2.0,0,-1.1428571428571428,0.0,0.0,-0.6666666666666666,-1.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.4,0.2857142857142857,-0.2,0.0,0.0,4.530703787698438,3.6532562620423894,0.24239022478280933,0.16666666666666666,0.16666666666666666
-0.75,-2.0,0,-1.1428571428571428,0.0,0.0,-0.4444444444444444,-2.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2,0.2857142857142857,0.2,0.0,0.0,39.613587099522626,30.62820809248555,0.24239022478280933,0.16666666666666666,0.16666666666666666
-0.75,-2.0,0,-1.1428571428571428,0.0,0.0,-0.5555555555555556,2.0,1.0,0.0,0.0,0.0,0.2857142857142857,-0.4,0.2857142857142857,0.6,0.8,0.0,125.81724323714776,96.9095183044316,0.24239022478280933,0.16666666666666666,0.3333333333333333
-0.75,-2.0,0,-1.1428571428571428,-1.5,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,-0.06666666666666667,0.0,0.0,0.0,0.24239022478280933,0.16666666666666666,0.3333333333333333
-0.75,-2.0,0,-1.1428571428571428,0.0,0.0,0.3333333333333333,-2.0,1.0,0.0,1.0,0.0,0.2857142857142857,0.6,0.42857142857142855,1.0,0.0,0.0,335.3121750134693,257.9885163776493,0.24239022478280933,0.16666666666666666,0.5
-0.75,-2.0,0,-1.1428571428571428,0.0,0.0,-0.5555555555555556,2.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4,0.2857142857142857,0.6,0.0,0.0,2.8767964315695833,2.3815799614643547,0.24239022478280933,0.16666666666666666,0.5
-0.75,-2.0,0,-1.1428571428571428,0.0,0.0,-0.5555555555555556,2.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.24239022478280933,0.16666666666666666,0.8333333333333334
-0.75,-2.0,0,-1.1428571428571428,0.0,0.0,-0.1111111111111111,2.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.2,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.24239022478280933,0.16666666666666666,0.5
-0.75,-2.0,0,-1.1428571428571428,0.0,0.0,-0.1111111111111111,2.0,0.0,0.0,1.0,0.0,0.2857142857142857,-0.2,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.24239022478280933,0.16666666666666666,0.8333333333333334
-0.75,-2.0,0,-1.1428571428571428,0.0,0.0,-0.1111111111111111,2.0,1.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.35714285714285715,-0.4,0.0,0.0,0.5713498139354224,0.6089402697495183,0.24239022478280933,0.25,0.8333333333333334
-0.75,-2.0,0,-1.1428571428571428,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,1.0,0.0,0.2857142857142857,-1.2,0.42857142857142855,-0.4,0.0,0.0,134.8385560887597,103.8459344894027,0.24239022478280933,0.16666666666666666,0.6666666666666666
-0.75,-2.0,0,-1.1428571428571428,0.0,0.0,0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,0.2857142857142857,-1.2,0.35714285714285715,-0.8,0.0,0.0,28.587538058663593,22.150366088631984,0.24239022478280933,0.16666666666666666,0.6666666666666666
